benchmark,fault_model,fault_id,criterion,iteration,selected_test_count,target_score,achieved_score,triggered,detected,seed,faulty_timed_out,reference_timed_out,timeout_seconds,batch
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,92,4,0.9230769230769232,0.9230769230769232,False,False,45092,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,93,4,0.9230769230769232,0.9230769230769232,True,True,45093,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,94,4,0.9230769230769232,0.9230769230769232,True,True,45094,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,95,4,0.9230769230769232,0.9230769230769232,False,False,45095,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,96,4,0.9230769230769232,0.9230769230769232,False,False,45096,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,97,4,0.9230769230769232,0.9230769230769232,False,False,45097,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,98,4,0.9230769230769232,0.9230769230769232,True,True,45098,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,statement,99,4,0.9230769230769232,0.9230769230769232,False,False,45099,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,0,4,1.0,1.0,False,False,45000,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,1,4,1.0,1.0,False,False,45001,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,2,4,1.0,1.0,True,True,45002,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,3,4,1.0,1.0,False,False,45003,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,4,4,1.0,1.0,False,False,45004,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,5,4,1.0,1.0,True,True,45005,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,6,4,1.0,1.0,True,True,45006,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,7,4,1.0,1.0,False,False,45007,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,8,4,1.0,1.0,False,False,45008,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,9,4,1.0,1.0,True,True,45009,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,10,4,1.0,1.0,False,False,45010,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,11,4,1.0,1.0,False,False,45011,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,12,4,1.0,1.0,False,False,45012,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,13,4,1.0,1.0,False,False,45013,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,14,4,1.0,1.0,True,True,45014,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,15,4,1.0,1.0,False,False,45015,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,16,4,1.0,1.0,True,True,45016,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,17,4,1.0,1.0,False,False,45017,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,18,4,1.0,1.0,False,False,45018,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,19,4,1.0,1.0,False,False,45019,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,20,4,1.0,1.0,True,True,45020,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,21,4,1.0,1.0,False,False,45021,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,22,4,1.0,1.0,False,False,45022,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,23,4,1.0,1.0,True,True,45023,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,24,4,1.0,1.0,False,False,45024,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,25,4,1.0,1.0,False,False,45025,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,26,4,1.0,1.0,False,False,45026,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,27,4,1.0,1.0,False,False,45027,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,28,4,1.0,1.0,True,True,45028,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,29,4,1.0,1.0,False,False,45029,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,30,4,1.0,1.0,False,False,45030,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,31,4,1.0,1.0,False,False,45031,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,32,4,1.0,1.0,False,False,45032,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,33,4,1.0,1.0,False,False,45033,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,34,4,1.0,1.0,False,False,45034,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,35,4,1.0,1.0,False,False,45035,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,36,4,1.0,1.0,True,True,45036,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,37,4,1.0,1.0,True,True,45037,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,38,4,1.0,1.0,False,False,45038,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,39,4,1.0,1.0,False,False,45039,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,40,4,1.0,1.0,False,False,45040,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,41,4,1.0,1.0,True,True,45041,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,42,4,1.0,1.0,False,False,45042,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,43,4,1.0,1.0,False,False,45043,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,44,4,1.0,1.0,False,False,45044,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,45,4,1.0,1.0,True,True,45045,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,46,4,1.0,1.0,False,False,45046,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,47,4,1.0,1.0,False,False,45047,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,48,4,1.0,1.0,True,True,45048,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,49,4,1.0,1.0,False,False,45049,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,50,4,1.0,1.0,False,False,45050,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,51,4,1.0,1.0,False,False,45051,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,52,4,1.0,1.0,True,True,45052,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,53,4,1.0,1.0,True,True,45053,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,54,4,1.0,1.0,False,False,45054,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,55,4,1.0,1.0,False,False,45055,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,56,4,1.0,1.0,True,True,45056,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,57,4,1.0,1.0,False,False,45057,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,58,4,1.0,1.0,False,False,45058,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,59,4,1.0,1.0,False,False,45059,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,60,4,1.0,1.0,True,True,45060,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,61,4,1.0,1.0,True,True,45061,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,62,4,1.0,1.0,True,True,45062,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,63,4,1.0,1.0,True,True,45063,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,64,4,1.0,1.0,False,False,45064,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,65,4,1.0,1.0,False,False,45065,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,66,4,1.0,1.0,True,True,45066,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,67,4,1.0,1.0,False,False,45067,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,68,4,1.0,1.0,True,True,45068,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,69,4,1.0,1.0,True,True,45069,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,70,4,1.0,1.0,True,True,45070,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,71,4,1.0,1.0,True,True,45071,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,72,4,1.0,1.0,False,False,45072,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,73,4,1.0,1.0,False,False,45073,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,74,4,1.0,1.0,False,False,45074,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,75,4,1.0,1.0,False,False,45075,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,76,4,1.0,1.0,False,False,45076,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,77,4,1.0,1.0,False,False,45077,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,78,4,1.0,1.0,False,False,45078,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,79,4,1.0,1.0,False,False,45079,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,80,4,1.0,1.0,True,True,45080,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,81,4,1.0,1.0,False,False,45081,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,82,4,1.0,1.0,False,False,45082,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,83,4,1.0,1.0,False,False,45083,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,84,4,1.0,1.0,False,False,45084,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,85,4,1.0,1.0,False,False,45085,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,86,4,1.0,1.0,False,False,45086,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,87,4,1.0,1.0,True,True,45087,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,88,4,1.0,1.0,False,False,45088,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,89,4,1.0,1.0,True,True,45089,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,90,4,1.0,1.0,False,False,45090,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,91,4,1.0,1.0,False,False,45091,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,92,4,1.0,1.0,False,False,45092,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,93,4,1.0,1.0,True,True,45093,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,94,4,1.0,1.0,True,True,45094,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,95,4,1.0,1.0,False,False,45095,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,96,4,1.0,1.0,False,False,45096,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,97,4,1.0,1.0,False,False,45097,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,98,4,1.0,1.0,True,True,45098,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,branch,99,4,1.0,1.0,False,False,45099,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,0,7,1.0,1.0,True,True,45000,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,1,6,1.0,1.0,True,True,45001,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,2,5,1.0,1.0,True,True,45002,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,3,5,1.0,1.0,True,True,45003,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,4,7,1.0,1.0,True,True,45004,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,5,7,1.0,1.0,True,True,45005,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,6,6,1.0,1.0,True,True,45006,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,7,6,1.0,1.0,True,True,45007,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,8,6,1.0,1.0,True,True,45008,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,9,7,1.0,1.0,True,True,45009,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,10,7,1.0,1.0,True,True,45010,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,11,8,1.0,1.0,True,True,45011,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,12,6,1.0,1.0,True,True,45012,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,13,5,1.0,1.0,True,True,45013,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,14,7,1.0,1.0,True,True,45014,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,15,5,1.0,1.0,True,True,45015,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,16,5,1.0,1.0,True,True,45016,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,17,7,1.0,1.0,True,True,45017,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,18,6,1.0,1.0,True,True,45018,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,19,6,1.0,1.0,True,True,45019,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,20,5,1.0,1.0,True,True,45020,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,21,6,1.0,1.0,True,True,45021,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,22,6,1.0,1.0,True,True,45022,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,23,5,1.0,1.0,True,True,45023,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,24,5,1.0,1.0,True,True,45024,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,25,7,1.0,1.0,True,True,45025,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,26,7,1.0,1.0,True,True,45026,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,27,6,1.0,1.0,True,True,45027,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,28,5,1.0,1.0,True,True,45028,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,29,7,1.0,1.0,True,True,45029,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,30,6,1.0,1.0,True,True,45030,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,31,7,1.0,1.0,True,True,45031,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,32,5,1.0,1.0,True,True,45032,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,33,5,1.0,1.0,True,True,45033,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,34,5,1.0,1.0,True,True,45034,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,35,6,1.0,1.0,True,True,45035,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,36,6,1.0,1.0,True,True,45036,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,37,7,1.0,1.0,True,True,45037,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,38,7,1.0,1.0,True,True,45038,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,39,6,1.0,1.0,True,True,45039,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,40,6,1.0,1.0,True,True,45040,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,41,7,1.0,1.0,True,True,45041,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,42,6,1.0,1.0,True,True,45042,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,43,6,1.0,1.0,True,True,45043,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,44,8,1.0,1.0,True,True,45044,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,45,7,1.0,1.0,True,True,45045,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,46,7,1.0,1.0,True,True,45046,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,47,6,1.0,1.0,True,True,45047,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,48,6,1.0,1.0,True,True,45048,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,49,6,1.0,1.0,True,True,45049,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,50,7,1.0,1.0,True,True,45050,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,51,6,1.0,1.0,True,True,45051,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,52,5,1.0,1.0,True,True,45052,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,53,7,1.0,1.0,True,True,45053,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,54,6,1.0,1.0,True,True,45054,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,55,7,1.0,1.0,True,True,45055,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,56,6,1.0,1.0,True,True,45056,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,57,7,1.0,1.0,True,True,45057,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,58,6,1.0,1.0,True,True,45058,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,59,6,1.0,1.0,True,True,45059,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,60,5,1.0,1.0,True,True,45060,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,61,5,1.0,1.0,True,True,45061,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,62,5,1.0,1.0,True,True,45062,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,63,5,1.0,1.0,True,True,45063,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,64,6,1.0,1.0,True,True,45064,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,65,6,1.0,1.0,True,True,45065,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,66,5,1.0,1.0,True,True,45066,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,67,8,1.0,1.0,True,True,45067,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,68,5,1.0,1.0,True,True,45068,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,69,6,1.0,1.0,True,True,45069,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,70,6,1.0,1.0,True,True,45070,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,71,6,1.0,1.0,True,True,45071,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,72,6,1.0,1.0,True,True,45072,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,73,7,1.0,1.0,True,True,45073,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,74,6,1.0,1.0,True,True,45074,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,75,6,1.0,1.0,True,True,45075,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,76,8,1.0,1.0,True,True,45076,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,77,5,1.0,1.0,True,True,45077,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,78,7,1.0,1.0,True,True,45078,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,79,7,1.0,1.0,True,True,45079,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,80,7,1.0,1.0,True,True,45080,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,81,7,1.0,1.0,True,True,45081,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,82,8,1.0,1.0,True,True,45082,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,83,5,1.0,1.0,True,True,45083,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,84,7,1.0,1.0,True,True,45084,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,85,6,1.0,1.0,True,True,45085,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,86,5,1.0,1.0,True,True,45086,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,87,6,1.0,1.0,True,True,45087,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,88,5,1.0,1.0,True,True,45088,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,89,7,1.0,1.0,True,True,45089,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,90,6,1.0,1.0,True,True,45090,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,91,7,1.0,1.0,True,True,45091,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,92,5,1.0,1.0,True,True,45092,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,93,6,1.0,1.0,True,True,45093,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,94,7,1.0,1.0,True,True,45094,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,95,6,1.0,1.0,True,True,45095,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,96,7,1.0,1.0,True,True,45096,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,97,5,1.0,1.0,True,True,45097,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,98,8,1.0,1.0,True,True,45098,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_109_candidate_2,mutation,99,6,1.0,1.0,True,True,45099,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,0,2,0.8333333333333334,0.8333333333333334,True,True,100000,False,False,5.0,2
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,1,2,0.8333333333333334,0.8333333333333334,True,True,100001,False,False,5.0,2
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,2,2,0.8333333333333334,0.8333333333333334,True,True,100002,False,False,5.0,2
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,3,2,0.8333333333333334,0.8333333333333334,True,True,100003,False,False,5.0,2
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,4,2,0.8333333333333334,0.8333333333333334,True,True,100004,False,False,5.0,2
